"Año","Mes","Empresa","Circuito","Tipo Indicador","DPIR","FPI","FMIK","TTIK","FIM","FIP","FIT","DAI","FI","Abonados Por Circuito"
"2022","Junio     ","JASEC","DATA CENTER","1","","","","","","","","","","1"
"2022","Junio     ","JASEC","CORIS INDUSTRIAL","3","","","","","2","","","","2","113"
"2022","Junio     ","ICE","POAS-LOS LLANOS","2","0.02","0.04","","","3","","3","","6","24"
"2022","Junio     ","ICE","POAS-MESON","3","0.83","0.9299999999999999","","","2","","6","","8","26147"
"2022","Junio     ","ICE","POAS-MESON","2","1.6199999999999999","1.6500000000000001","","","2","","6","","8","26147"
"2022","Junio     ","ICE","POAS-MESON","1","1.84","2.6500000000000004","","","2","","6","","8","26147"
"2022","Junio     ","ICE","POAS-COYOL 2","3","","","","","","","","","",""
"2022","Junio     ","ICE","POAS-COYOL 2","2","","","","","","","","","",""
"2022","Junio     ","ICE","POAS-COYOL 2","1","","","","","","","","","",""
"2022","Junio     ","ICE","PALMAR-PALMAR SUR","3","1.46","3.22","","","14","1","","0.1","15","5853"
"2022","Junio     ","ICE","PALMAR-PALMAR SUR","2","8.88","10.360000000000001","","","14","1","","0.1","15","5853"
"2022","Junio     ","ICE","PALMAR-PALMAR SUR","1","8.88","10.360000000000001","","","14","1","","0.1","15","5853"
"2022","Junio     ","ICE","PALMAR-PALMAR NORTE","3","0.28","0.21","","","17","","8","","25","2145"
"2022","Junio     ","ICE","PALMAR-PALMAR NORTE","2","0.9700000000000001","2.4699999999999998","","","17","2","8","0.2","27","2145"
"2022","Junio     ","ICE","PALMAR-PALMAR NORTE","1","0.9700000000000001","2.4699999999999998","","","17","2","8","0.2","27","2145"
"2022","Junio     ","ICE","PALMAR-OLLA CERO","3","","","","","6","","","","6","146"
"2022","Junio     ","ICE","POAS-LOS LLANOS","1","0.02","0.04","","","3","","3","","6","24"
"2022","Junio     ","ICE","COCO-TECNOPARQUES","1","0.02","0.08","","","1","","1","","2","234"
"2022","Junio     ","JASEC","SAN BLAS","3","1.1988772511926575","1.6899420591294012","","","","","2","","2","6731"
"2022","Junio     ","JASEC","SAN BLAS","2","1.698056669803067","2.8554449561729314","","","","1","2","0.1","3","6731"
"2022","Junio     ","JASEC","SAN BLAS","1","1.698056669803067","2.8554449561729314","","","","1","2","0.1","3","6731"
"2022","Junio     ","JASEC","QUEBRADILLA","3","1.2036428316458985","1.0441004672897196","","","4","","","","4","6848"
"2022","Junio     ","JASEC","QUEBRADILLA","2","1.3791723049714435","1.125","","","5","","","","5","6848"
"2022","Junio     ","JASEC","QUEBRADILLA","1","1.3791723049714435","1.125","","","5","","","","5","6848"
"2022","Junio     ","JASEC","PARQUE INDUSTRIAL","3","0.811875","1.125","","","2","","","","2","48"
"2022","Junio     ","JASEC","PARQUE INDUSTRIAL","2","0.811875","1.125","","","2","","","","2","48"
"2022","Junio     ","JASEC","PARQUE INDUSTRIAL","1","0.811875","1.125","","","2","","","","2","48"
"2022","Junio     ","JASEC","PARAISO","3","0.9581766577793064","0.43811817321751095","","","","","3","","3","11627"
"2022","Junio     ","JASEC","PARAISO","2","1.5543771203042722","0.6484905822654167","","","","","4","","4","11627"
"2022","Junio     ","JASEC","PARAISO","1","1.5543771203042722","0.6484905822654167","","","","","4","","4","11627"
"2022","Junio     ","JASEC","PACAYAS","3","0.6654760194307611","0.333128078817734","","","","","","","","9744"
"2022","Junio     ","JASEC","PACAYAS","2","1.2032961309523813","0.4976395730706076","","","","","","","","9744"
"2022","Junio     ","JASEC","PACAYAS","1","1.2032961309523813","0.4976395730706076","","","","","","","","9744"
"2022","Junio     ","JASEC","OCHOMOGO","3","0.6836867040102556","0.16930022573363432","","","","","1","","1","3987"
"2022","Junio     ","JASEC","OCHOMOGO","2","0.8798952846751944","0.42613493855028844","","","","","1","","1","3987"
"2022","Junio     ","JASEC","OCHOMOGO","1","0.8798952846751944","0.42613493855028844","","","","","1","","1","3987"
"2022","Junio     ","JASEC","GUAYABAL","3","0.23897320982098202","0.13636363636363635","","","","","","","","4444"
"2022","Junio     ","JASEC","GUAYABAL","2","0.4292708020802079","0.22592259225922592","","","","","","","","4444"
"2022","Junio     ","JASEC","GUAYABAL","1","1.5598062306230622","5.165166516651666","","","1","5","1","1.1477777777777778","7","4444"
"2022","Junio     ","JASEC","GRUPO Z","3","0.08058297081747332","0.10277324632952692","","","3","","2","","5","1226"
"2022","Junio     ","JASEC","GRUPO Z","2","0.6250364781584195","0.14355628058727568","","","3","","2","","5","1226"
"2022","Junio     ","JASEC","GRUPO Z","1","0.6250364781584195","0.14355628058727568","","","3","","2","","5","1226"
"2022","Junio     ","JASEC","FATIMA","3","0.11873003204332352","0.06097690752367777","","","","","","","","9397"
"2022","Junio     ","JASEC","FATIMA","2","0.17857682120771404","0.07885495370863041","","","","","","","","9397"
"2022","Junio     ","JASEC","FATIMA","1","0.17857682120771404","0.07885495370863041","","","","","","","","9397"
"2022","Junio     ","JASEC","SAN  ISIDRO","1","1.8020137775997154","1.7431891025641026","","","5","1","2","0.10666666666666667","8","2496"
"2022","Junio     ","JASEC","DATA CENTER","3","","","","","","","","","","1"
"2022","Junio     ","JASEC","SAN  ISIDRO","2","1.8020137775997154","1.7431891025641026","","","5","1","2","0.10666666666666667","8","2496"
"2022","Junio     ","JASEC","TARAS","1","1.1738486927594987","1.5888039918914705","","","","","","","","6413"
"2022","Junio     ","ICE","JACO ESTERO ","3","0.07","0.03","","","1","","","","1","2784"
"2022","Junio     ","ICE","JACO ESTERO ","2","2.8","1.7399999999999998","","","1","","","","1","2784"
"2022","Junio     ","ICE","JACO ESTERO ","1","2.91","2.7399999999999998","","","1","1","","0.09","2","2784"
"2022","Junio     ","ICE","PAILAS-CURUBANDE","1","8.16","4.829999999999999","","","5","","15","","20","4055"
"2022","Junio     ","ICE","NARANJO-LA ARGENTINA","3","0.31999999999999995","0.26","","","4","","1","","5","773"
"2022","Junio     ","ICE","NARANJO-LA ARGENTINA","2","0.73","0.59","","","4","","1","","5","773"
"2022","Junio     ","ICE","NARANJO-LA ARGENTINA","1","0.73","0.59","","","4","","1","","5","773"
"2022","Junio     ","ICE","NARANJO-PALMARES 2","3","1.44","1.83","","","2","1","","0.47","3","13863"
"2022","Junio     ","ICE","NARANJO-PALMARES 2","2","2.08","2.45","","","2","1","","0.47","3","13863"
"2022","Junio     ","ICE","NARANJO-PALMARES 2","1","2.08","2.45","","","2","1","","0.47","3","13863"
"2022","Junio     ","ICE","MIRAVALLES-LOS CHILES","3","0.9300000000000002","0.8500000000000001","","","24","","13","","37","17094"
"2022","Junio     ","ICE","MIRAVALLES-LOS CHILES","2","4.75","4.5200000000000005","","","24","","13","","37","17094"
"2022","Junio     ","ICE","MIRAVALLES-LOS CHILES","1","4.75","4.53","","","24","","13","","37","17094"
"2022","Junio     ","ICE","MIRAVALLES-GUAYABO","3","1.3399999999999999","1.5499999999999998","","","4","","9","","13","5059"
"2022","Junio     ","ICE","MIRAVALLES-GUAYABO","2","3.1599999999999997","3.3200000000000003","","","4","","9","","13","5059"
"2022","Junio     ","ICE","MIRAVALLES-GUAYABO","1","3.5","5.32","","","4","2","9","0.34","15","5059"
"2022","Junio     ","ICE","JUANILAMA-OROTINA","3","0.14","0.03","","","2","","5","","7","10295"
"2022","Junio     ","ICE","JUANILAMA-OROTINA","2","1.6400000000000001","1.33","","","2","","5","","7","10295"
"2022","Junio     ","ICE","JUANILAMA-OROTINA","1","1.65","1.4","","","2","","5","","7","10295"
"2022","Junio     ","ICE","GARITA-SIQUIARES","3","0.73","0.33","","","4","","","","4","452"
"2022","Junio     ","ICE","GARITA-SIQUIARES","2","0.73","0.33","","","4","","","","4","452"
"2022","Junio     ","ICE","GARITA-SIQUIARES","1","0.73","0.33","","","4","","","","4","452"
"2022","Junio     ","ICE","GARABITO-SUBASTA","3","1.5500000000000003","1.31","","","1","","3","","4","5271"
"2022","Junio     ","ICE","GARABITO-SUBASTA","2","4.9","4.66","","","1","1","3","0.1","5","5271"
"2022","Junio     ","ICE","GARABITO-SUBASTA","1","4.9","4.66","","","1","1","3","0.1","5","5271"
"2022","Junio     ","ICE","GARABITO-LA IRMA","3","1.94","1.92","","","","","14","","14","5343"
"2022","Junio     ","ICE","GARABITO-LA IRMA","2","6.46","6.83","","","","1","14","0.12","15","5343"
"2022","Junio     ","ICE","GARABITO-LA IRMA","1","6.46","6.83","","","","1","14","0.12","15","5343"
"2022","Junio     ","ICE","COCO-TECNOPARQUES","3","0.02","0.08","","","1","","1","","2","234"
"2022","Junio     ","ICE","COCO-TECNOPARQUES","2","0.02","0.08","","","1","","1","","2","234"
"2022","Junio     ","ICE","PAILAS-CURUBANDE","2","8.16","4.829999999999999","","","5","","15","","20","4055"
"2022","Junio     ","ICE","PAILAS-CURUBANDE","3","3.8599999999999994","2.0700000000000003","","","5","","15","","20","4055"
"2022","Junio     ","ICE","PALMAR-OLLA CERO","1","0.12","0.08","","","6","","","","6","146"
"2022","Junio     ","ICE","PALMAR-OLLA CERO","2","0.12","0.08","","","6","","","","6","146"
"2022","Junio     ","ICE","JACO NEXUS","3","0.87","0.22","","","1","","9","","10","3537"
"2022","Junio     ","ICE","JACO NEXUS","2","2.63","1.2","","","1","","9","","10","3537"
"2022","Junio     ","ICE","JACO NEXUS","1","2.63","1.2","","","1","","9","","10","3537"
"2022","Junio     ","ICE","TRAPICHE - REVENTAZON","3","1.47","1.99","","","7","","","","7","3324"
"2022","Junio     ","ICE","TRAPICHE - REVENTAZON","2","4.32","3.85","","","7","","","","7","3324"
"2022","Junio     ","ICE","TRAPICHE - REVENTAZON","1","4.32","3.85","","","7","","","","7","3324"
"2022","Junio     ","ICE","SANTA RITA-RESPALDO NOSARA","3","2.33","2.26","","","","","","","","5758"
"2022","Junio     ","ICE","SANTA RITA-RESPALDO NOSARA","2","20.53","6.76","","","","","","","","5758"
"2022","Junio     ","ICE","SANTA RITA-RESPALDO NOSARA","1","20.71","7.76","","","","1","","0.18","1","5758"
"2022","Junio     ","ICE","POAS-PANDUIT","3","","","","","1","","1","","2","2"
"2022","Junio     ","ICE","POAS-PANDUIT","2","","","","","1","","1","","2","2"
"2022","Junio     ","ICE","POAS-PANDUIT","1","","","","","1","","1","","2","2"
"2022","Junio     ","ICE","POAS-LOS LLANOS","3","0.02","0.04","","","3","","3","","6","24"
"2022","Junio     ","ICE","SAN ISIDRO-BUENOS AIRES NUEVO","3","3.2","3.27","","","","","11","","11","13215"
"2022","Junio     ","ICE","SAN ISIDRO-BUENOS AIRES NUEVO","2","4.01","3.71","","","","","11","","11","13215"
"2022","Junio     ","ICE","SAN ISIDRO-BUENOS AIRES NUEVO","1","4.01","3.71","","","","","11","","11","13215"
"2022","Junio     ","ICE","MOIN – APM_TERMINALS","3","","","","","2","","","","2","153"
"2022","Junio     ","ICE","MOIN – APM_TERMINALS","2","","","","","2","","","","2","153"
"2022","Junio     ","ICE","MOIN – APM_TERMINALS","1","","","","","2","","","","2","153"
"2022","Junio     ","ICE","PAILAS – HOSPITAL","3","1.8800000000000003","1.3399999999999999","","","","","","","","6"
"2022","Junio     ","ICE","PAILAS – HOSPITAL","2","5.8","3.66","","","","1","","2","1","6"
"2022","Junio     ","ICE","PAILAS – HOSPITAL","1","5.8","3.66","","","","1","","2","1","6"
"2022","Junio     ","ICE","SANTA RITA-ISLA VENADO","3","","","","","","","","","","351"
"2022","Junio     ","ICE","SANTA RITA-ISLA VENADO","2","0.37","0.93","","","","","","","","351"
"2022","Junio     ","ICE","SANTA RITA-ISLA VENADO","1","0.37","0.93","","","","","","","","351"
"2022","Junio     ","ICE","SANTA RITA-ISLA CHIRA","3","0.02","","","","","","","","","551"
"2022","Junio     ","ICE","SANTA RITA-ISLA CHIRA","2","8.120000000000001","1.2200000000000002","","","","","","","","551"
"2022","Junio     ","ICE","SANTA RITA-ISLA CHIRA","1","8.120000000000001","1.2200000000000002","","","","","","","","551"
"2022","Junio     ","ICE","JACO ESTERILLOS","3","1.83","0.76","","","1","","","","1","198"
"2022","Junio     ","ICE","JACO ESTERILLOS","2","4.59","1.56","","","1","","","","1","198"
"2022","Junio     ","ICE","JACO ESTERILLOS","1","4.59","1.56","","","1","","","","1","198"
"2022","Junio     ","ICE","JACO HERMOSA","3","0.24000000000000002","0.12","","","1","","","","1","1061"
"2022","Junio     ","ICE","JACO HERMOSA","2","3.35","1.5099999999999998","","","1","","","","1","1061"
"2022","Junio     ","ICE","JACO HERMOSA","1","3.35","1.5099999999999998","","","1","","","","1","1061"
"2022","Junio     ","ICE","JACO HERRADURA","3","0.5","0.37","","","21","","1","","22","3209"
"2022","Junio     ","ICE","JACO HERRADURA","2","2.3200000000000003","1.66","","","21","","1","","22","3209"
"2022","Junio     ","CNFL"," BARVA-CIPRESAL","1","12.06","4.32","4.69","12.94","8","3","3","3.03","14","3646"
"2022","Junio     ","CNFL"," ANONOS-SABANA","2","2.53","2.57","2.08","1.61","","","","","","2873"
"2022","Junio     ","CNFL"," ANONOS-SABANA","1","2.53","2.57","2.08","1.61","","","","","","2873"
"2022","Junio     ","CNFL"," ANONOS-MATA REDONDA","3","2.85","2.26","2.13","2.18","4","2","1","1.27","7","1826"
"2022","Junio     ","CNFL"," ANONOS-MATA REDONDA","2","3.72","2.63","2.46","2.88","6","2","2","1.27","10","1826"
"2022","Junio     ","CNFL"," ANONOS-MATA REDONDA","1","3.72","2.63","2.46","2.88","6","2","2","1.27","10","1826"
"2022","Junio     ","CNFL"," ANONOS-LINDA VISTA","3","","","","","","","","","",""
"2022","Junio     ","CNFL"," ANONOS-LINDA VISTA","2","","","","","","","","","",""
"2022","Junio     ","CNFL"," ANONOS-LINDA VISTA","1","","","","","","","","","",""
"2022","Junio     ","CNFL"," ANONOS-INDUSTRIAL","3","1.41","1.26","1.08","0.69","2","1","2","0.42","5","3120"
"2022","Junio     ","CNFL"," ANONOS-INDUSTRIAL","2","6.91","5.79","4.52","6.98","3","5","2","4.63","10","3120"
"2022","Junio     ","CNFL"," ANONOS-INDUSTRIAL","1","6.91","5.79","5.54","7.18","3","5","2","4.63","10","3120"
"2022","Junio     ","CNFL"," ANONOS-ESCAZU","3","","","","","","","","","",""
"2022","Junio     ","CNFL"," ANONOS-ESCAZU","2","","","","","","","","","",""
"2022","Junio     ","CNFL"," ANONOS-SABANA","3","1","1.86","1.42","0.81","","","","","","2873"
"2022","Junio     ","CNFL"," DESAMPARADOS-CALLE FALLAS","2","3.76","4.27","1.68","1.75","","3","4","0.4","7","11271"
"2022","Junio     ","CNFL"," DESAMPARADOS-CALLE FALLAS","3","0.91","1.32","0.23","0.48","","1","3","0.17","4","11271"
"2022","Junio     ","CNFL"," DESAMPARADOS-PORVENIR","1","0.45","0.44","0.41","0.6","4","","","","4","1841"
"2022","Junio     ","CNFL"," ANONOS-CIMA","1","0.87","0.36","0.45","1.24","2","","","","2","1947"
"2022","Junio     ","CNFL"," ANONOS-CIMA","2","0.87","0.36","0.45","1.24","2","","","","2","1947"
"2022","Junio     ","CNFL"," ANONOS-CIMA","3","0.01","","0.01","0.15","2","","","","2","1947"
"2022","Junio     ","CNFL"," ANONOS-ESCAZU","1","","","","","","","","","",""
"2022","Junio     ","CNFL"," BELEN-SUBTERRANEO 1","2","","","","","","","","","","2"
"2022","Junio     ","CNFL"," BELEN-SUBTERRANEO 1","1","1.37","1","1","1.37","","1","","1.37","1","2"
"2022","Junio     ","CNFL"," BELEN-SAN JUAN","3","","","","","1","","3","","4","769"
"2022","Junio     ","CNFL"," BELEN-SAN JUAN","2","1.14","1.03","1","1.1","1","1","4","1.1","6","769"
"2022","Junio     ","CNFL"," BELEN-SAN JUAN","1","1.14","1.03","1","1.1","1","1","4","1.1","6","769"
"2022","Junio     ","CNFL"," BELEN-FABRICAS","3","5.21","1.02","","","","1","4","5.18","5","54"
"2022","Junio     ","CNFL"," BELEN-FABRICAS","2","5.49","1.14","1.46","6.27","","1","5","5.18","6","54"
"2022","Junio     ","CNFL"," BELEN-FABRICAS","1","5.49","1.14","1.46","6.27","","1","6","5.18","7","54"
"2022","Junio     ","CNFL"," BELEN-ASUNCION","3","","","","","","","","","",""
"2022","Junio     ","CNFL"," BELEN-ASUNCION","2","","","","","","","","","",""
"2022","Junio     ","CNFL"," BELEN-ASUNCION","1","","","","","","","","","",""
"2022","Junio     ","CNFL"," BARVA-CIPRESAL","3","8.79","2.2","1.29","1.06","7","1","2","0.1","10","3646"
"2022","Junio     ","CNFL"," BARVA-CIPRESAL","2","12.06","4.32","3.69","5.39","8","3","3","3.03","14","3646"
"2022","Junio     ","Coopealfaroruiz","TORO","3","","","","","","","","","","188"
"2022","Junio     ","Coopealfaroruiz","TORO","2","","","","","","","","","","188"
"2022","Junio     ","Coopealfaroruiz","TORO","1","","","","","","","","","","188"
"2022","Junio     ","Coopealfaroruiz","LAGUNA NORTE","3","0.66","1","0.18","0.32","","1","","0.32","1","3435"
"2022","Junio     ","Coopealfaroruiz","LAGUNA NORTE","2","0.74","2","0.29","0.58","","2","","0.51","2","3435"
"2022","Junio     ","Coopealfaroruiz","LAGUNA NORTE","1","3.5","3","1.56","2.9","","3","","2.9","3","3435"
"2022","Junio     ","Coopealfaroruiz","SECTOR SUR","3","0.06","","0.16","0.37","","","","","","2708"
"2022","Junio     ","Coopealfaroruiz","SECTOR SUR","2","0.12","1","0.23","0.49","","1","","0.12","1","2708"
"2022","Junio     ","Coopealfaroruiz","SECTOR SUR","1","1.36","2","1.23","2.55","","1","","1.26","1","2708"
"2022","Junio     ","Coopealfaroruiz","ZARCERO CENTRO","3","0.35","1","0.1","0.14","","1","","0.09","1","1890"
"2022","Junio     ","Coopealfaroruiz","ZARCERO CENTRO","2","0.56","1","0.2","0.18","","1","","0.12","1","1890"
"2022","Junio     ","Coopealfaroruiz","ZARCERO CENTRO","1","2.68","2.32","0.5","1.32","","2","","1.23","2","1890"
"2022","Junio     ","CNFL"," CAJA-PAVAS","3","4.99","1.49","1.24","2.45","1","1","","0.72","2","13577"
"2022","Junio     ","CNFL"," CAJA-PAVAS","2","7.16","1.87","1.57","4.26","1","1","","0.72","2","13577"
"2022","Junio     ","CNFL"," CAJA-PAVAS","1","7.36","2.87","2.57","4.46","1","2","1","0.92","4","13577"
"2022","Junio     ","CNFL"," CAJA-LOMAS","3","0.1","0.06","0.01","0.03","1","","","","1","446"
"2022","Junio     ","CNFL"," CAJA-LOMAS","2","0.29","0.21","0.29","0.38","1","","","","1","446"
"2022","Junio     ","CNFL"," CAJA-LOMAS","1","0.29","0.21","0.29","0.38","1","","","","1","446"
"2022","Junio     ","CNFL"," CAJA-INDUSTRIAS","3","3.46","2.34","1.32","1.73","2","1","","1.4","3","2224"
"2022","Junio     ","CNFL"," CAJA-INDUSTRIAS","2","7.64","4.76","2.04","2.81","4","1","","1.4","5","2224"
"2022","Junio     ","CNFL"," CAJA-INDUSTRIAS","1","7.64","4.76","2.04","2.81","4","1","","1.4","5","2224"
"2022","Junio     ","CNFL"," CAJA-INA","3","4.24","2.6","1.02","1.51","","","","","","4421"
"2022","Junio     ","CNFL"," CAJA-INA","2","4.59","2.96","2.09","2.76","","","","","","4421"
"2022","Junio     ","CNFL"," CAJA-INA","1","4.86","4.75","2.49","2.82","","","","","","4421"
"2022","Junio     ","CNFL"," CAJA-ELECTRIONA 2","3","","","","","","","","","","1"
"2022","Junio     ","CNFL"," CAJA-ELECTRIONA 2","2","","","1","0.22","","","","","","1"
"2022","Junio     ","CNFL"," CAJA-ELECTRIONA 2","1","0.44","2","2","0.44","","2","","0.44","2","1"
"2022","Junio     ","CNFL"," CAJA-ELECTRIONA 1","3","","","","","","","","","",""
"2022","Junio     ","CNFL"," CAJA-ELECTRIONA 1","2","","","","","","","","","",""
"2022","Junio     ","CNFL"," CAJA-ELECTRIONA 1","1","","","","","","","","","",""
"2022","Junio     ","CNFL"," CAJA-CALLE RUSIA","3","0.23","1.01","1","0.18","4","1","","0.18","5","2896"
"2022","Junio     ","CNFL"," CAJA-CALLE RUSIA","2","0.41","1.15","1.6","0.79","5","1","","0.18","6","2896"
"2022","Junio     ","CNFL"," CAJA-CALLE RUSIA","1","0.41","1.15","1.6","0.79","5","1","","0.18","6","2896"
"2022","Junio     ","CNFL"," BRASIL-REFORMA","3","0.85","3.07","0.18","0.86","15","3","12","0.55","30","5248"
"2022","Junio     ","CNFL"," BRASIL-REFORMA","2","4.18","6.24","6.6","5.65","19","6","13","3.43","38","5248"
"2022","Junio     ","CNFL"," BRASIL-REFORMA","1","4.18","6.24","6.6","5.65","19","6","13","3.43","38","5248"
"2022","Junio     ","CNFL"," BRASIL-FORUM","3","0.52","2.01","1","0.15","12","2","15","0.44","29","1133"
"2022","Junio     ","CNFL"," BRASIL-FORUM","2","1.14","2.45","2.39","0.89","13","2","17","0.44","32","1133"
"2022","Junio     ","CNFL"," BRASIL-FORUM","1","1.14","2.45","2.39","0.89","13","2","17","0.44","32","1133"
"2022","Junio     ","CNFL"," COLIMA-BARRIO DENT","1","3.26","6.33","6.16","2.28","1","4","3","0.64","8","3698"
"2022","Junio     ","CNFL"," BRASIL-CIUDAD COLON","3","3.38","5.22","3.35","4.3","10","3","15","0.54","28","8390"
"2022","Junio     ","CNFL"," COLIMA-BARRIO DENT","2","3.26","6.33","6.1","2.18","1","4","3","0.62","8","3698"
"2022","Junio     ","CNFL"," COLIMA-CALLE BLANCOS","1","","","","","","","","","",""
"2022","Junio     ","CNFL"," DESAMPARADOS-CALLE FALLAS","1","3.76","4.27","3.68","2.05","","3","4","0.4","7","11271"
"2022","Junio     ","CNFL"," DESAMPARADOS-CENTRAL","3","0.79","1.16","1","0.27","5","1","","0.27","6","2557"
"2022","Junio     ","CNFL"," DESAMPARADOS-CENTRAL","2","2.33","3.22","3.11","1.97","5","3","1","1.6","9","2557"
"2022","Junio     ","CNFL"," DESAMPARADOS-CENTRAL","1","2.33","3.22","3.11","1.97","5","3","1","1.6","9","2557"
"2022","Junio     ","CNFL"," CURRIDABAT-CENTRAL","3","1.27","2.76","2.05","0.42","1","2","5","0.23","8","6093"
"2022","Junio     ","CNFL"," CURRIDABAT-CENTRAL","2","1.63","2.88","2.87","1.48","3","2","6","0.23","11","6093"
"2022","Junio     ","CNFL"," CURRIDABAT-CENTRAL","1","1.63","2.88","2.89","1.5","3","2","6","0.23","11","6093"
"2022","Junio     ","CNFL"," COLIMA-URUCA","3","","","","","","","","","","4"
"2022","Junio     ","CNFL"," COLIMA-URUCA","2","","","","","","","","","","4"
"2022","Junio     ","CNFL"," COLIMA-URUCA","1","0.17","1","1","0.17","","1","","0.17","1","4"
"2022","Junio     ","CNFL"," COLIMA-TIBAS","3","","","","","","","","","",""
"2022","Junio     ","CNFL"," COLIMA-TIBAS","2","","","","","","","","","",""
"2022","Junio     ","CNFL"," COLIMA-TIBAS","1","","","","","","","","","",""
"2022","Junio     ","CNFL"," COLIMA-PRIMER AMOR","3","0.56","1.31","1.37","0.7","","","","","","3154"
"2022","Junio     ","CNFL"," COLIMA-PRIMER AMOR","2","2.02","3.48","2.44","2.14","","","","","","3154"
"2022","Junio     ","CNFL"," COLIMA-PRIMER AMOR","1","2.13","4.48","4.4","2.39","","","","","","3154"
"2022","Junio     ","CNFL"," COLIMA-PIUSES","3","","","","","","","","","",""
"2022","Junio     ","CNFL"," COLIMA-PIUSES","2","","","","","","","","","",""
"2022","Junio     ","CNFL"," COLIMA-PIUSES","1","","","","","","","","","",""
"2022","Junio     ","CNFL"," COLIMA-GUADALUPE 2","3","1.42","2.15","2.08","1.28","","2","4","0.3","6","5112"
"2022","Junio     ","CNFL"," COLIMA-GUADALUPE 2","2","1.63","3.15","3.17","1.61","","3","5","0.5","8","5112"
"2022","Junio     ","CNFL"," COLIMA-GUADALUPE 2","1","1.63","3.15","3.18","1.65","","3","5","0.5","8","5112"
"2022","Junio     ","CNFL"," COLIMA-GUADALUPE 1","3","1.17","4.05","2.06","0.44","1","4","3","1.1","8","2358"
"2022","Junio     ","CNFL"," COLIMA-GUADALUPE 1","2","3.61","6.35","4.17","2.08","1","6","5","2.37","12","2358"
"2022","Junio     ","CNFL"," COLIMA-GUADALUPE 1","1","3.61","6.35","6.17","2.8","1","6","5","2.37","12","2358"
"2022","Junio     ","CNFL"," COLIMA-CALLE BLANCOS","3","","","","","","","","","",""
"2022","Junio     ","CNFL"," COLIMA-CALLE BLANCOS","2","","","","","","","","","",""
"2022","Junio     ","CNFL"," COLIMA-BARRIO DENT","3","1.5","3.97","4.03","1.23","1","3","3","0.42","7","3698"
"2022","Junio     ","CNFL"," BRASIL-CIUDAD COLON","2","7.68","7.71","7.93","9.13","11","5","17","2.22","33","8390"
"2022","Junio     ","CNFL"," BRASIL-CIUDAD COLON","1","7.68","7.71","7.96","9.19","11","5","17","2.3","33","8390"
"2022","Junio     ","CNFL"," BELEN-SUBTERRANEO 1","3","","","","","","","","","","2"
"2022","Junio     ","CNFL"," ANONOS-AYALA","3","0.07","0.02","0.01","0.03","1","","4","","5","7363"
"2022","Junio     ","CNFL"," ANONOS-AYALA","2","0.9","0.21","0.11","0.57","1","","4","","5","7363"
"2022","Junio     ","CNFL"," ANONOS-AYALA","1","0.9","0.21","0.11","0.57","1","","4","","5","7363"
"2022","Junio     ","CNFL"," ALAJUELITA-SAN FELIPE","3","2.92","2.88","1.68","0.56","4","1","","0.17","5","17727"
"2022","Junio     ","CNFL"," ALAJUELITA-SAN FELIPE","2","4.5","3.65","2.29","1.68","7","1","","0.17","8","17727"
"2022","Junio     ","CNFL"," ALAJUELITA-SAN FELIPE","1","5.22","3.69","3.32","2.67","7","1","","0.17","8","17727"
"2022","Junio     ","CNFL"," ALAJUELITA-PERIFERICO","3","1.23","0.34","0.1","0.32","3","","","","3","10105"
"2022","Junio     ","CNFL"," ALAJUELITA-PERIFERICO","2","3.34","0.92","0.34","1.36","4","","","","4","10105"
"2022","Junio     ","CNFL"," ALAJUELITA-PERIFERICO","1","3.34","0.92","0.42","1.47","4","","","","4","10105"
"2022","Junio     ","CNFL"," ALAJUELITA-MORENOS","3","0.01","","","","2","","","","2","3051"
"2022","Junio     ","CNFL"," ALAJUELITA-MORENOS","2","0.16","0.03","0.01","0.04","2","","","","2","3051"
"2022","Junio     ","CNFL"," ALAJUELITA-MORENOS","1","0.16","0.03","0.01","0.04","2","","","","2","3051"
"2022","Junio     ","CNFL"," ALAJUELITA-LOS PINOS","3","0.32","0.07","0.12","0.25","2","","2","","4","10266"
"2022","Junio     ","CNFL"," ALAJUELITA-LOS PINOS","2","0.95","1.02","0.77","0.72","2","","3","","5","10266"
"2022","Junio     ","CNFL"," ALAJUELITA-LOS PINOS","1","0.95","1.02","0.77","0.74","2","","3","","5","10266"
"2022","Junio     ","CNFL"," ALAJUELITA-LINDA VISTA","3","0.61","0.39","0.36","0.58","1","","1","","2","4783"
"2022","Junio     ","CNFL"," ALAJUELITA-LINDA VISTA","2","3.57","1.04","0.95","3.26","1","","1","","2","4783"
"2022","Junio     ","CNFL"," ALAJUELITA-LINDA VISTA","1","3.57","1.04","0.95","3.26","1","","1","","2","4783"
"2022","Junio     ","CNFL"," ALAJUELITA-LA VERBENA","3","2.05","2.8","1","1.14","3","2","2","1.18","7","11705"
"2022","Junio     ","CNFL"," ALAJUELITA-LA VERBENA","2","7.03","3.75","1.96","6.49","4","2","3","1.18","9","11705"
"2022","Junio     ","CNFL"," ALAJUELITA-LA VERBENA","1","7.03","3.75","3.96","7.7","4","2","3","1.18","9","11705"
"2022","Junio     ","CNFL"," ALAJUELITA-EL LLANO","3","0.5","0.63","3.13","3.36","3","","","","3","6458"
"2022","Junio     ","CNFL"," ALAJUELITA-EL LLANO","2","1.62","1.91","4.69","5.07","4","1","","0.12","5","6458"
